signal_date,entry_date,exit_date,entry_price,stop_price,target_price,exit_price,atr_at_signal,outcome,r_multiple,split,holding_period_days,entry_bar,exit_bar,bars_held,stop_distance,target_distance,cond_weekly_ok,cond_daily_trend_ok,cond_pullback,cond_confirm,weekly_separation,weekly_ema10,weekly_ema20,weekly_close,weekly_ema_separation_pct,price_vs_weekly_ema20_pct,ema20_ema50_gap,ema20_ema50_gap_atr,ema50_slope5,atr_pct,atr_pctile_100,breakout_pips,breakout_atr,candle_range,candle_body,candle_range_atr,concurrent_positions,win_streak_at_exit,loss_streak_at_exit,exit_year,exit_month,exit_quarter
2007-03-07,2007-03-08,2007-03-09,1.3180500000000002,1.3107198173960488,1.332710365207903,1.3107198173960488,0.007330182603951431,stop,-1.0,train,1,849,850,2,0.007330182603951352,0.014660365207902926,True,True,True,True,1.3126740469537506,1.3067920535211512,1.299265702640107,1.319,0.005706103776379183,0.015188808047339948,0.005335248745505838,0.7278466354480451,0.001678322765180651,0.005562439371643216,0.41,49.000000000001265,0.6684690224986642,0.007400000000000073,0.0052000000000000934,1.0095246462224565,1,0,5,2007,2007-03,2007Q1
2007-03-12,2007-03-13,2007-03-16,1.31905,1.3116726271206702,1.33380474575866,1.33380474575866,0.007377372879329932,target,2.00000000000003,train,3,852,855,4,0.007377372879329824,0.01475474575865987,True,True,True,True,1.3132146299595913,1.3076480437900329,1.3004308738172397,1.3115,0.005502988923212506,0.008511891255141098,0.00504986926874218,0.6845077985540087,0.0014810396830839956,0.005593580164781206,0.41,29.999999999998916,0.4066488232423971,0.009000000000000119,0.007399999999999851,1.2199464697272515,1,1,0,2007,2007-03,2007Q1
2007-05-15,2007-05-16,2007-05-16,1.35935,1.3525431468696758,1.3729637062606486,1.3525431468696758,0.006806853130324274,stop,-1.0,train,0,898,898,1,0.006806853130324253,0.013613706260648506,True,True,True,True,1.354491686134236,1.3444493909065378,1.3295189333746416,1.3523,0.01104078794046902,0.017134819259425386,0.010143945893010375,1.490254850338915,0.001977441230668786,0.005008353417941486,0.14,34.000000000000696,0.49949660069102975,0.008099999999999996,0.004999999999999893,1.189977195763899,1,0,1,2007,2007-05,2007Q2
2007-06-04,2007-06-05,2007-06-07,1.34925,1.3428171050480227,1.3621157899039547,1.3428171050480227,0.006432894951977335,stop,-1.0,train,2,912,914,3,0.006432894951977408,0.012865789903954594,True,True,True,True,1.3479251453786727,1.3452395236445274,1.333891433324335,1.3448,0.008438496668792646,0.008178001899658774,0.0028777166982416613,0.4473439594030853,7.593843715558712e-05,0.0047679328135023236,0.04,35.00000000000058,0.5440785254738588,0.006600000000000161,0.005199999999999871,1.0259766480364274,1,0,2,2007,2007-06,2007Q2
2007-06-29,2007-07-02,2007-07-10,1.3544500000000002,1.3484104546834828,1.366529090633035,1.366529090633035,0.006039545316517407,target,2.0,train,8,931,937,7,0.006039545316517403,0.012079090633034806,True,True,True,True,1.3438663782550038,1.343472135790278,1.335738596390413,1.3464,0.005743864676073222,0.00798165422366142,0.0003714153584168933,0.06149723844295338,0.0007992918084962497,0.004462828136050696,0.06,52.9999999999986,0.8775495045140266,0.011200000000000099,0.00869999999999993,1.8544442359542346,1,1,0,2007,2007-07,2007Q3
2007-08-03,2007-08-06,2007-08-07,1.38375,1.3763991553713764,1.3984516892572474,1.3763991553713764,0.007350844628623657,stop,-1.0,train,1,956,957,2,0.007350844628623676,0.014701689257247352,True,True,True,True,1.370505798333855,1.3598160256457898,1.3487191211440914,1.3632,0.008140334875072201,0.010736763962851436,0.008577321400303317,1.1668484145214888,0.0019333756882518038,0.005334042978465754,0.98,77.0000000000004,1.0474986738281473,0.013299999999999867,0.008300000000000196,1.8093158911576814,1,0,1,2007,2007-08,2007Q3
2007-09-05,2007-09-06,2007-09-11,1.3648500000000001,1.3564189463293959,1.3817121073412089,1.3817121073412089,0.008431053670604358,target,2.000000000000026,train,5,979,982,4,0.00843105367060426,0.016862107341208743,True,True,True,True,1.3615225144693024,1.3624236502620797,1.3549061382041636,1.3627,0.005516630261918298,0.005752325992239319,0.0005918331016532274,0.0701968134441734,0.00036285321476814403,0.006177953887744088,0.91,22.999999999999687,0.27280101513516986,0.010099999999999998,0.0041999999999999815,1.1979522838544576,1,1,0,2007,2007-09,2007Q3
2007-12-04,2007-12-05,2007-12-05,1.47645,1.4654381475886575,1.4984737048226853,1.4654381475886575,0.011011852411342603,stop,-1.0,train,0,1043,1043,1,0.011011852411342504,0.02202370482268523,True,True,True,True,1.4687115927496028,1.4458460356787044,1.4195179443345554,1.4631,0.017994731285728274,0.030702011087204113,0.022297536972933685,2.024867037807955,0.00581079852748867,0.007458583318438502,0.99,61.99999999999983,0.5630297036685454,0.013199999999999878,0.009800000000000031,1.198708401358831,1,0,1,2007,2007-12,2007Q4
2007-12-10,2007-12-11,2007-12-13,1.47195,1.4609072517513444,1.4940354964973115,1.4609072517513444,0.011042748248655674,stop,-1.0,train,2,1047,1049,3,0.011042748248655698,0.022085496497311397,True,True,True,True,1.4678469201552904,1.4494194837371217,1.4238971877312645,1.4655,0.01741541863245118,0.02921756755136405,0.018560224526380065,1.6807613565436081,0.0040965559429892995,0.0075023766890792,0.96,55.000000000000604,0.4980644198485301,0.009500000000000064,0.00649999999999995,0.8602930888292757,1,0,2,2007,2007-12,2007Q4
2008-01-22,2008-01-23,2008-01-23,1.4669500000000002,1.4529753016727267,1.494899396654547,1.4529753016727267,0.01397469832727342,stop,-1.0,train,0,1077,1077,1,0.013974698327273494,0.027949396654546765,True,True,True,True,1.4647529358819245,1.4596910476448393,1.441401002529189,1.4617,0.012512858394780217,0.014082824581912224,0.006353707999331437,0.4546579718956336,0.0003640402240885354,0.009526038396232733,1.0,70.00000000000117,0.5009052672241745,0.03139999999999987,0.023900000000000032,2.2469179129769645,1,0,3,2008,2008-01,2008Q1
2008-01-24,2008-01-25,2008-02-06,1.4757500000000001,1.4613243672586267,1.5046012654827472,1.4613243672586267,0.01442563274137351,stop,-1.0,train,12,1079,1087,9,0.014425632741373429,0.02885126548274708,True,True,True,True,1.465615895359126,1.4596910476448393,1.441401002529189,1.4617,0.012512858394780217,0.014082824581912224,0.006376623484421806,0.44203423161698124,0.0006923723867884313,0.009777438485409726,1.0,85.9999999999994,0.5961610249049711,0.01849999999999996,0.012299999999999978,1.2824394140397697,2,0,5,2008,2008-02,2008Q1
2008-01-28,2008-01-29,2008-02-05,1.47875,1.4645921840138156,1.5070656319723685,1.4645921840138156,0.014157815986184312,stop,-1.0,train,7,1081,1086,6,0.014157815986184374,0.028315631972368527,True,True,True,True,1.467076050396019,1.4612199480730501,1.443943764193076,1.4681,0.011767716013877941,0.016729346672599378,0.006739759826559277,0.4760451635433155,0.002288114610026204,0.009574501918025504,0.98,11.999999999998678,0.08475883576752724,0.01330000000000009,0.009899999999999798,0.9394104297568701,2,0,4,2008,2008-02,2008Q1
2008-02-19,2008-02-20,2008-02-20,1.4730500000000002,1.4616476838147405,1.4958546323705195,1.4616476838147405,0.011402316185259692,stop,-1.0,train,0,1097,1097,1,0.011402316185259664,0.02280463237051933,True,True,True,True,1.465475159664179,1.463143758185765,1.4496107632653394,1.468,0.009218661389935613,0.012685637552274804,0.0024341212212664054,0.21347603256372663,0.0005800723337490155,0.0077419311415397145,0.67,39.00000000000014,0.3420357703324985,0.011200000000000099,0.00770000000000004,0.9822565712112827,1,0,6,2008,2008-02,2008Q1
2008-05-20,2008-05-21,2008-05-29,1.56525,1.550332441847606,1.595085116304788,1.550332441847606,0.014917558152393996,stop,-1.0,train,8,1162,1168,7,0.014917558152393928,0.02983511630478808,True,True,True,True,1.5559209565538337,1.5504776714481092,1.5269243546975821,1.5575,0.015122514767593628,0.02002433533026833,0.00452987286704154,0.30366047986979544,0.0004943877437171285,0.009530768050341169,0.61,20.000000000000018,0.13407019966461725,0.017400000000000082,0.013299999999999867,1.1664107370821746,1,0,7,2008,2008-05,2008Q2
2008-06-25,2008-06-26,2008-07-14,1.56655,1.5518420961724306,1.5959658076551388,1.5961,0.014707903827569398,gap_target,2.009123825287018,train,18,1188,1200,13,0.01470790382756948,0.029415807655138737,True,True,True,True,1.5553535002231995,1.5563613428127696,1.5401899155633831,1.5608,0.010360986192584874,0.013381521478848213,0.000761864750482788,0.051799682634224326,0.0006072446814568977,0.009389022551911522,0.44,44.99999999999948,0.3059579429371079,0.014799999999999924,0.009400000000000075,1.006261678993161,1,1,0,2008,2008-07,2008Q3
2009-06-09,2009-06-10,2009-06-15,1.40745,1.3878908675005623,1.4465682649988756,1.3878908675005623,0.01955913249943777,stop,-1.0,train,5,1435,1438,4,0.019559132499437748,0.039118264998875496,True,True,True,True,1.3905962931833484,1.3637982062931562,1.3486739355869475,1.3968,0.010827799761031428,0.03568398791076802,0.02797203196805076,1.4301264112227279,0.00934645186748595,0.013897351498818935,0.41,73.00000000000084,0.37322718685043543,0.02499999999999991,0.017199999999999882,1.2781752974329788,1,0,1,2009,2009-06,2009Q2
2009-06-17,2009-06-18,2009-08-03,1.3944500000000002,1.3744266626282844,1.4344966747434316,1.4344966747434316,0.020023337371715706,target,1.999999999999989,train,46,1441,1473,33,0.0200233373717158,0.040046674743431376,True,True,True,True,1.3916670504982371,1.3706530778762187,1.3537049893405715,1.4015,0.012092820931607007,0.03530681428803096,0.022452150088801304,1.1212990957499651,0.0052582572810124795,0.014362913257094689,0.5,11.999999999998678,0.05993006948456792,0.01750000000000007,0.010699999999999932,0.873980179983382,5,1,0,2009,2009-08,2009Q3
2009-06-23,2009-06-24,2009-07-06,1.40745,1.3882603410382766,1.4458293179234472,1.3882603410382766,0.019189658961723553,stop,-1.0,train,12,1445,1453,9,0.019189658961723532,0.038379317923447065,True,True,True,True,1.39270921214916,1.3748797909896335,1.3575330855938503,1.3939,0.012444727308833635,0.026788970959216767,0.019756753279834616,1.0295520790255945,0.004753276810524731,0.013635798310043029,0.42,125.99999999999945,0.6566036439278259,0.027900000000000036,0.02190000000000003,1.453908068697337,2,0,2,2009,2009-07,2009Q3
2009-07-09,2009-07-10,2009-08-03,1.40225,1.385309236163703,1.4361315276725939,1.4361315276725939,0.01694076383629698,target,1.999999999999987,train,24,1457,1473,17,0.016940763836297057,0.03388152767259389,True,True,True,True,1.3969207829628174,1.3836418435550437,1.3655211879804534,1.3981,0.012960915223939851,0.023858151968867754,0.013931251038597381,0.8223508203773273,0.002742188884524488,0.012080698735147243,0.05,86.00000000000162,0.5076512536922305,0.021400000000000086,0.015100000000000113,1.2632252126759966,4,2,0,2009,2009-08,2009Q3
2009-07-15,2009-07-16,2009-08-03,1.41025,1.3942388495437192,1.4422723009125613,1.4422723009125613,0.01601115045628066,target,1.9999999999999862,train,18,1461,1473,13,0.016011150456280765,0.03202230091256131,True,True,True,True,1.3980817558347463,1.385416053817763,1.368176312934696,1.3934,0.012372427790345128,0.018435991638533742,0.012566611018461016,0.7848662126294327,0.0033137952625053035,0.011354620563279669,0.02,86.99999999999929,0.543371322613935,0.017199999999999882,0.01309999999999989,1.074251350455137,4,3,0,2009,2009-08,2009Q3
2009-07-31,2009-08-03,2009-08-10,1.4268500000000002,1.4120009593146379,1.4565480813707246,1.4120009593146379,0.014849040685362207,stop,-1.0,train,7,1473,1478,6,0.014849040685362302,0.029698081370724383,True,True,True,True,1.4109293584311589,1.39544545751437,1.3767615622889462,1.4203,0.013154893491110186,0.03162380393498822,0.01355563761163503,0.9128965230055447,0.003958359151641444,0.010415993746746779,0.09,163.9999999999997,1.104448452092037,0.021399999999999864,0.019099999999999895,1.4411705411444808,4,0,1,2009,2009-08,2009Q3
2009-08-12,2009-08-13,2009-08-17,1.42045,1.4061521891182605,1.449045621763479,1.4061521891182605,0.01429781088173949,stop,-1.0,train,4,1481,1483,3,0.014297810881739537,0.028595621763479073,True,True,True,True,1.419170326114612,1.404032083129454,1.3848973333022896,1.418,0.013494181824516463,0.023902614223956214,0.013618296264093832,0.9524742197762944,0.0032602470467990585,0.010068171876444963,0.04,15.999999999998238,0.11190524292381504,0.015900000000000025,0.00529999999999986,1.1120583515555362,1,0,2,2009,2009-08,2009Q3
2009-08-19,2009-08-20,2009-09-08,1.4233500000000001,1.4091645300400992,1.451720939919802,1.451720939919802,0.014185469959900832,target,2.0,train,19,1486,1499,14,0.014185469959900887,0.028370939919801774,True,True,True,True,1.4187229069805238,1.4069717043786438,1.388259492035405,1.4202,0.013175758585578675,0.023007591986830316,0.010881531091543772,0.7670899252758943,0.0022893460384618702,0.00996660574713752,0.05,83.99999999999963,0.5921552140144031,0.018100000000000005,0.010299999999999976,1.2759534968643746,1,1,0,2009,2009-09,2009Q3
2009-10-05,2009-10-06,2009-10-14,1.4650500000000002,1.4523883235039154,1.4903733529921694,1.4903733529921694,0.012661676496084677,target,1.9999999999999825,train,8,1519,1525,7,0.01266167649608474,0.025323352992169257,True,True,True,True,1.4585092194271976,1.4429403898144173,1.4204795346405703,1.4575,0.015410535282227782,0.026061949121144606,0.01598108848373081,1.2621621227388475,0.0038064264406751924,0.008643962654345081,0.1,2.000000000002,0.015795696570043097,0.009000000000000119,0.006000000000000005,0.7108063456512379,1,2,0,2009,2009-10,2009Q4
2009-11-04,2009-11-05,2009-12-08,1.4877500000000001,1.4734330575446934,1.5163838849106133,1.4734330575446934,0.014316942455306578,stop,-1.0,train,33,1541,1564,24,0.01431694245530668,0.02863388491061314,True,True,True,True,1.480862267470806,1.4654361380761143,1.4413684320519424,1.4715,0.016355899438784814,0.020904834099330236,0.013845250916315832,0.967053612147759,0.002531418927548934,0.009623541342546602,0.64,66.99999999999928,0.46797701540782344,0.020399999999999974,0.016000000000000014,1.424885240943237,2,0,2,2009,2009-12,2009Q4
2009-11-23,2009-11-24,2009-12-04,1.4959500000000001,1.4822111738141914,1.5234276523716175,1.4822111738141914,0.013738826185808675,stop,-1.0,train,10,1554,1562,9,0.013738826185808684,0.027477652371617367,True,True,True,True,1.4889216201627808,1.4752062694646786,1.4532057742624203,1.486,0.014805178467199415,0.022566814912516126,0.01180104211999855,0.8589556313179265,0.0031132245224889665,0.009183707343454996,0.59,25.999999999999357,0.18924469709687197,0.015000000000000124,0.011200000000000099,1.0917963294050668,2,0,1,2009,2009-12,2009Q4
2010-10-28,2010-10-29,2010-11-04,1.3929500000000001,1.376595086791155,1.4256598264176905,1.4256598264176905,0.016354913208845225,target,2.0,train,6,1795,1799,5,0.01635491320884519,0.03270982641769038,True,True,True,True,1.3809631123171522,1.3492897442716703,1.327051725666495,1.3953,0.015937804490199353,0.0514284959760917,0.030965628103151843,1.893353251572421,0.008680909545527582,0.0117424707128412,0.9,51.000000000001044,0.3118328990729142,0.01770000000000005,0.01540000000000008,1.082243590900095,2,1,0,2010,2010-11,2010Q4
2010-10-29,2010-11-01,2010-11-09,1.39725,1.3810418663060724,1.4296662673878555,1.3810418663060724,0.016208133693927707,stop,-1.0,train,8,1796,1802,7,0.016208133693927707,0.03241626738785541,True,True,True,True,1.3822618635250425,1.3492897442716703,1.327051725666495,1.3953,0.015937804490199353,0.0514284959760917,0.030515261044924413,1.8827128169825498,0.008313030739820704,0.01162206632290815,0.86,0.9999999999998899,0.00616974180299694,0.01429999999999998,0.0018000000000000238,0.8822730778286584,2,0,1,2010,2010-11,2010Q4
2011-02-16,2011-02-17,2011-02-25,1.3563500000000002,1.3426979712130462,1.3836540575739078,1.3836540575739078,0.013652028786953834,target,1.9999999999999838,train,8,1874,1880,7,0.01365202878695393,0.027304057573907636,True,True,True,True,1.3555816184073615,1.3462759988572226,1.3413690023029057,1.355,0.0036213996710825996,0.010162004395279872,0.00819173285843977,0.6000377662745601,0.0013489062368623461,0.010067867836986603,0.02,10.000000000001119,0.07324918630084731,0.012499999999999956,0.007300000000000084,0.9156148287604857,3,1,0,2011,2011-02,2011Q1
2011-02-17,2011-02-18,2011-03-02,1.3607500000000001,1.347487401840686,1.3872751963186287,1.3872751963186287,0.013262598159314274,target,2.000000000000017,train,12,1875,1883,9,0.013262598159314187,0.026525196318628597,True,True,True,True,1.3560595595114222,1.3462759988572226,1.3413690023029057,1.355,0.0036213996710825996,0.010162004395279872,0.008151630258536713,0.6146329822118491,0.0013469883452206233,0.009747609995086193,0.01,19.000000000000128,0.1432600141523288,0.008199999999999985,0.0043999999999999595,0.6182800610784663,3,2,0,2011,2011-03,2011Q1
2011-02-18,2011-02-21,2011-02-22,1.36915,1.3556204445663511,1.396209110867298,1.3556204445663511,0.013529555433648963,stop,-1.0,train,1,1876,1877,2,0.013529555433648977,0.027059110867297953,True,True,True,True,1.3573205538436677,1.3462759988572226,1.3413690023029057,1.355,0.0036213996710825996,0.010162004395279872,0.00857371985560107,0.6337029991597226,0.0018549495865844978,0.009880636408127483,0.02,75.00000000000061,0.5543419395250069,0.016999999999999904,0.00869999999999993,1.2565083962566648,3,0,2,2011,2011-02,2011Q1
2011-06-14,2011-06-15,2011-06-15,1.44445,1.4292733798206407,1.4748032403587183,1.4292733798206407,0.015176620179359224,stop,-1.0,train,0,1958,1958,1,0.01517662017935928,0.030353240358718336,True,True,True,True,1.4416936464608714,1.4329297705816386,1.4150784038554276,1.4349,0.01244084377044464,0.014007419016902436,0.007661667501811964,0.5048335802876665,0.002582209516865941,0.010507941687571297,0.74,13.999999999998458,0.092247152755651,0.011900000000000022,0.0024999999999999467,0.7841007984231213,1,0,1,2011,2011-06,2011Q2
2011-08-26,2011-08-29,2011-09-01,1.4493500000000001,1.4321584883568148,1.4837330232863708,1.4321584883568148,0.017191511643185366,stop,-1.0,train,3,2011,2014,4,0.01719151164318533,0.03438302328637066,True,True,True,True,1.4358188439146766,1.4321003847387168,1.4255257295269692,1.4398,0.004566367003575222,0.010013337660181957,0.0029639028154511138,0.17240501457741159,0.001949718999039174,0.011856214926334735,0.8,24.999999999999467,0.14542060360299583,0.017199999999999882,0.012599999999999945,1.0004937527886257,1,0,2,2011,2011-09,2011Q3
2012-09-27,2012-09-28,2012-10-01,1.29145,1.281240664587428,1.3118686708251444,1.281240664587428,0.010209335412572157,stop,-1.0,train,3,2295,2296,2,0.010209335412572074,0.02041867082514437,True,True,True,True,1.2848139334672561,1.269307217700772,1.2686043368964455,1.2983,0.0005413855074532593,0.023408136201239042,0.01673164447712927,1.6388573595618476,0.005280435409415363,0.007905021612521995,0.21,3.00000000000189,0.029384870598996856,0.010000000000000009,0.0043000000000001926,0.9794956866326123,1,0,3,2012,2012-10,2012Q4
