Date,Open,High,Low,Close,Volume
1993-04-29,24.132745218175305,24.184310913085938,23.995236698413624,24.184310913085938,85000
1993-04-30,24.270260395946188,24.356203244373763,24.218694686889648,24.218694686889648,88500
1993-05-03,24.253079707598989,24.37339973449707,24.149948255972063,24.37339973449707,80500
1993-05-04,24.424954377507461,24.545274349810452,24.390577242563747,24.459331512451172,149100
1993-05-05,24.459350458959143,24.614047686036184,24.459350458959143,24.528104782104492,109000
1993-05-06,24.493713922138458,24.510902493311885,24.424959637444733,24.442148208618164,54700
1993-05-07,24.459341150005574,24.459341150005574,24.35620970453823,24.390586853027344,68000
1993-05-10,24.424959637444733,24.57965677800561,24.424959637444733,24.442148208618164,113900
1993-05-11,24.442143328049603,24.54527473449707,24.373389057084626,24.54527473449707,42600
1993-05-12,24.442150022338183,24.528092884582691,24.442150022338183,24.510904312133789,31000
1993-05-13,24.407768953430306,24.407768953430306,24.201506117204133,24.218694686889648,129100
1993-05-14,24.218698047778823,24.287452336062085,24.184320903637193,24.201509475708008,63500
1993-05-17,24.270258407430791,24.287446975708008,24.16712699776749,24.287446975708008,34000
1993-05-18,24.304640815886152,24.321829387891729,24.184320811847112,24.270263671875,105200
1993-05-19,24.270252272786571,24.768720626831055,24.115555197393459,24.768720626831055,50200
1993-05-20,24.768726273638979,24.837480545043945,24.717160570085255,24.837480545043945,98200
1993-05-21,24.854674656297906,24.889051799667612,24.596846081025106,24.614034652709961,221400
1993-05-24,24.665601183874053,24.803109761902618,24.665601183874053,24.717166900634766,30500
1993-05-25,24.82028631862876,24.82028631862876,24.768720626831055,24.768720626831055,191800
1993-05-26,24.837483117807555,25.095311662283066,24.820294548175855,25.078123092651367,102400
1993-05-27,25.112511355414512,25.112511355414512,24.95781416020662,24.992191314697266,53800
1993-05-28,24.974988092450168,24.974988092450168,24.751536719289909,24.871856689453125,79100
1993-06-01,24.957807803300863,25.198447823442883,24.923430657566289,25.112504959106445,28300
1993-06-02,25.043745953387965,25.16406594080987,24.94061453559776,25.078123092651367,20300
1993-06-03,25.026568469187907,25.026568469187907,24.9406255829613,24.992191314697266,21600
1993-06-04,24.923425217675209,24.923425217675209,24.803105233865743,24.90623664855957,32000
1993-06-07,24.957794305690438,24.957794305690438,24.820285797119141,24.820285797119141,121400
1993-06-08,24.751527414381883,24.751527414381883,24.596830368041996,24.596830368041992,104500
1993-06-09,24.682788848876957,24.785920278607637,24.648411705633393,24.682788848876953,43300
1993-06-10,24.665604540268081,24.717170264045645,24.614038816490517,24.699981689453125,17900
1993-06-11,24.785919644150233,24.837485357695623,24.699976788241255,24.803108215332031,647400
1993-06-14,24.837474882561331,24.854663446493898,24.768720626831055,24.768720626831055,64200
1993-06-15,24.803109761902618,24.820298334156188,24.717166900634766,24.717166900634766,142400
1993-06-16,24.717154935033353,24.768720626831055,24.648400679303077,24.768720626831055,330900
1993-06-17,24.820286720455272,24.854663848876957,24.768721027822746,24.854663848876953,37400
1993-06-18,24.840412019343855,24.840412019343855,24.649997711181641,24.649997711181641,58500
1993-06-21,24.719241392888136,24.719241392888136,24.667310213491312,24.701930999755859,29300
1993-06-22,24.736550580887567,24.736550580887567,24.684619404020765,24.719240188598633,137500
1993-06-23,24.719232878668148,24.719232878668148,24.494197845458981,24.494197845458984,227600
1993-06-24,24.563450837235074,24.82310676574707,24.563450837235074,24.82310676574707,243700
1993-06-25,24.805791854858398,24.875033423190175,24.788481462775454,24.805791854858398,44800
1993-06-28,24.926962526688662,25.082756042480469,24.892341745401595,25.082756042480469,439900
1993-06-29,25.04813221919553,25.04813221919553,24.926959499406749,24.961580276489258,207500
1993-06-30,24.996201053571767,25.04813221919553,24.926959499406749,24.961580276489258,437600
1993-07-01,24.996203957081505,24.996203957081505,24.857720832665542,24.892341613769531,605700
1993-07-02,24.805797383501812,24.823107779442847,24.667314215973541,24.753866195678711,285400
1993-07-06,24.719232878668148,24.788474427347889,24.45957707111911,24.494197845458984,246400
1993-07-07,24.476884582498027,24.598057278450984,24.476884582498027,24.563436508178711,343700
1993-07-08,24.580767588332971,24.892354783114655,24.546146788912782,24.840423583984375,248200
1993-07-09,24.840416851931767,24.909658432006839,24.788485666875463,24.909658432006836,378200
1993-07-12,24.875031223217537,24.909652004321529,24.840410442113548,24.892341613769531,373700
1993-07-13,24.9096474776935,24.978889027318775,24.736543603630306,24.875026702880859,389600
1993-07-14,24.89233872232424,25.030821830654276,24.875028333782986,24.961580276489258,617300
1993-07-15,24.944277111202229,24.944277111202229,24.805793962770849,24.857725143432617,443800
1993-07-16,24.875028888606494,24.892339277533846,24.753856166115021,24.788476943969727,216400
1993-07-19,24.788489596982004,24.788489596982004,24.701937608165725,24.77117919921875,188200
1993-07-20,24.753871585433906,24.840423583984375,24.632698787463251,24.840423583984375,68500
1993-07-21,24.805796370512937,24.82310676574707,24.736554789576406,24.82310676574707,142700
1993-07-22,24.788480844390524,24.823101627692747,24.649997711181641,24.649997711181641,632400
1993-07-23,24.701937608165725,24.771179199218746,24.684627210402471,24.77117919921875,286200
1993-07-26,24.840416851931767,24.96158961706314,24.840416851931767,24.909658432006836,121300
1993-07-27,24.926962394873524,24.944272785425522,24.805789661009555,24.892341613769531,92800
1993-07-28,24.840423583984375,24.892354783114655,24.805802784564186,24.840423583984375,30800
1993-07-29,24.892347030481034,25.048140579350523,24.85772624184337,24.978899002075195,331000
1993-07-30,24.978906781665124,24.978906781665124,24.805802784564186,24.840423583984375,75300
1993-08-02,24.875037641969303,24.996210407100676,24.875037641969303,24.909658432006836,41300
1993-08-03,24.961580769220991,25.030822324752808,24.840408047040306,24.926959991455078,81600
1993-08-04,24.926959991455082,24.978891158103945,24.85771843592326,24.926959991455078,434000
1993-08-05,24.926957865099819,24.926957865099819,24.840405928068222,24.875026702880859,36800
1993-08-06,24.944279222044372,24.96158961706314,24.875037641969303,24.909658432006836,402300
1993-08-09,24.978894193500341,25.117377321392237,24.926963020540882,25.048135757446289,828200
1993-08-10,25.030830383300781,25.048140777756728,24.996209594388883,25.030830383300781,604900
1993-08-11,25.013519988844831,25.100071961124574,25.013519988844831,25.030830383300781,542200
1993-08-12,25.100063384819297,25.100063384819297,24.875028333782986,24.961580276489258,303700
1993-08-13,24.978903515517217,25.013524310410517,24.978903515517217,24.996213912963867,103500
1993-08-16,25.013518484499173,25.203932812062835,25.013518484499173,25.13469123840332,241800
1993-08-17,25.117382444906664,25.221244812011722,25.117382444906664,25.221244812011719,369300
1993-08-18,25.307802386495442,25.411664776590499,25.290491988146265,25.359733581542969,414300
1993-08-19,25.377043979892147,25.377043979892147,25.325112784844617,25.359733581542969,28500
1993-08-20,25.307785963133934,25.377027511596683,25.290475576018249,25.37702751159668,80700
1993-08-23,25.273164969474912,25.342406517336489,25.273164969474912,25.325096130371094,15600
1993-08-24,25.325107355227416,25.602073669433594,25.325107355227416,25.602073669433594,273400
1993-08-25,25.602083900812509,25.723256711702088,25.5674630977012,25.619394302368164,242300
1993-08-26,25.636684417724606,25.775167520588752,25.532822090576499,25.636684417724609,120000
1993-08-27,25.5674630977012,25.619394302368164,25.5674630977012,25.619394302368164,25700
1993-08-30,25.636691749336585,25.75786449899584,25.636691749336585,25.723243713378906,183500
1993-08-31,25.705932322764557,25.792484283447266,25.671311538491473,25.792484283447266,66500
1993-09-01,25.705936628003276,25.809798998217431,25.705936628003276,25.757867813110352,136500
1993-09-02,25.775176603249097,25.80979739116481,25.654003845544096,25.671314239501953,472400
1993-09-03,25.65399502294083,25.723236574959561,25.619374246931461,25.688615798950195,630500
1993-09-07,25.688627871923561,25.723248664203783,25.480903118242239,25.515523910522461,196400
1993-09-08,25.515522312192875,25.515522312192875,25.255866386356448,25.428970336914062,269900
1993-09-09,25.325104370065354,25.498208296039827,25.325104370065354,25.480897903442383,239200
1993-09-10,25.550144773541074,25.723248735421432,25.515523981165,25.705938339233398,106500
1993-09-13,25.79248528461277,25.79248528461277,25.72324371337891,25.723243713378906,66900
1993-09-14,25.654015105479473,25.654015105479473,25.532842294589894,25.619394302368164,184500
1993-09-15,25.515511918903361,25.70592618695488,25.428959978879945,25.688615798950195,101000
1993-09-16,25.653990762320845,25.671301147450617,25.56743883667199,25.584749221801758,54300
1993-09-17,25.569998482239683,25.587416737336579,25.50032546185211,25.535161972045898,200900
1993-09-20,25.569985359538208,25.622240098011378,25.326129913330078,25.326129913330078,57800
1993-09-21,25.360966189471995,25.395802681490498,24.977764777268433,25.239038467407227,318200
1993-09-22,25.326137046631196,25.482901306204564,25.29130054450378,25.448064804077148,439700
1993-09-23,25.517740775485521,25.604832040930866,25.482904269307383,25.587413787841797,88500
1993-09-24,25.552578665046564,25.569996919078633,25.482905648918283,25.517742156982422,53500
1993-09-27,25.709326023511352,25.796417236328125,25.709326023511352,25.796417236328125,274600
1993-09-28,25.813836486155676,25.813836486155676,25.726745269940576,25.744163513183594,158300
1993-09-29,25.744167110342115,25.813840093049404,25.622239390604367,25.657075881958008,221000
1993-09-30,25.657080720395459,25.709335467280173,25.552571226626029,25.604825973510742,99300
1993-10-01,25.56998710141605,25.761587822203229,25.535150606727473,25.726751327514648,22700
1993-10-04,25.761581420898438,25.761581420898438,25.691908448833804,25.761581420898438,1038500
1993-10-05,25.813842564236094,25.813842564236094,25.639660090793207,25.726751327514648,436500
1993-10-06,25.744177554681052,25.848687071141189,25.709341049194336,25.709341049194336,209200
1993-10-07,25.744180855543718,25.744180855543718,25.622253070706908,25.639671325683594,59400
1993-10-08,25.709328370631308,25.726746614784851,25.482891196635233,25.674491882324219,54400
1993-10-11,25.726751327514648,25.779006069547517,25.726751327514648,25.726751327514648,467100
1993-10-12,25.761581420898438,25.778999663914597,25.744163177882282,25.761581420898438,26200
1993-10-13,25.778999663914597,25.778999663914597,25.726744934866122,25.761581420898438,139100
1993-10-14,25.866107253111569,26.092544555664062,25.796434236941572,26.092544555664062,108100
1993-10-15,26.214458128687237,26.28413110710235,26.144785150272121,26.231876373291016,1502500
1993-10-18,26.214472857042253,26.214472857042253,26.127381585091946,26.16221809387207,722400
1993-10-19,26.127375827228999,26.179630578883458,25.970611572265625,25.970611572265625,880100
1993-10-20,26.057692582065915,26.057692582065915,25.953183119838378,26.005437850952148,230400
1993-10-21,26.022866323920084,26.022866323920084,25.935775071162652,25.970611572265625,56200
1993-10-22,26.00544664994726,26.109956147535794,25.848682403564457,25.848682403564453,390700
1993-10-25,25.866095481380341,25.953186711957379,25.796422496918709,25.918350219726562,114500
1993-10-26,25.900941848754883,25.918360101511276,25.813850584972922,25.900941848754883,186200
1993-10-27,25.866095481380341,25.935768465841971,25.866095481380341,25.918350219726562,118400
1993-10-28,25.953200074972671,26.179637391063036,25.953200074972671,26.109964370727539,129600
1993-10-29,26.092546115643664,26.127382625811414,26.075127860559792,26.109964370727539,80700
1993-11-01,26.075115078223678,26.197042804040358,26.075115078223678,26.179624557495117,36400
1993-11-02,26.144799839482008,26.197054602652191,26.005453804361515,26.16221809387207,262100
1993-11-03,26.144792992764842,26.144792992764842,25.709336747049239,25.831264495849609,479100
1993-11-04,25.83126617306824,25.83126617306824,25.535155906755254,25.552574157714844,130400
1993-11-05,25.482891196635233,25.674491882324219,25.378381731713965,25.674491882324219,363200
1993-11-08,25.691922796450982,25.779014060167764,25.622249785477553,25.709341049194336,367600
1993-11-09,25.88351555361325,25.900933800957539,25.70933308017036,25.726751327514648,246900
1993-11-10,25.726749512457079,25.918350219726562,25.65707652799545,25.918350219726562,46500
1993-11-11,25.918355401956813,25.988028400349169,25.831264153966366,25.848682403564453,88900
1993-11-12,25.900938570059679,26.057702825023053,25.883520319508193,25.970611572265625,108200
1993-11-15,26.022860930269999,26.022860930269999,25.88351495473977,25.953187942504883,243300
1993-11-16,26.00543460833206,26.092525815995597,25.900925159135817,26.075107574462891,492600
1993-11-17,26.092543853698277,26.092543853698277,25.866106557237615,25.935779571533203,39600
1993-11-18,25.900940629849934,25.953195385659988,25.796431118229826,25.866104125976562,240800
1993-11-19,25.77900818324121,25.848681178331052,25.761589934468748,25.813844680786133,106000
1993-11-22,25.744167110342115,25.761585356018937,25.569984653573901,25.657075881958008,165300
1993-11-23,25.796417236328125,25.81383547889148,25.657071295821289,25.796417236328125,89700
1993-11-24,25.866105343242101,25.918360101511276,25.831268837729315,25.900941848754883,77200
1993-11-26,25.970604958072787,25.970604958072787,25.900931973611154,25.918350219726562,1019800
1993-11-29,25.988027168510733,26.040281914828114,25.813844680786129,25.813844680786133,517500
1993-11-30,25.79642799619236,25.953192244649976,25.779009746363734,25.831264495849609,230000
1993-12-01,25.970613637596671,25.988031889533357,25.866104125976566,25.866104125976562,379200
1993-12-02,25.918361317959306,25.9531978251071,25.866106557237615,25.935779571533203,352000
1993-12-03,25.918359252521427,26.040287017822266,25.918359252521427,26.040287017822266,306000
1993-12-06,26.07511418914795,26.162205418904623,26.07511418914795,26.127368927001953,99500
1993-12-07,26.127382625811414,26.144800880895289,26.075127860559792,26.109964370727539,88800
1993-12-08,26.109964370727539,26.109964370727539,26.075127860559792,26.109964370727539,146700
1993-12-09,26.109943148601488,26.144779630454192,25.988015462117023,26.022851943969727,416500
1993-12-10,26.040284574471567,26.040284574471567,25.918356820611166,25.970611572265625,412900
1993-12-13,25.97060471343994,26.127368927001953,25.93576822153727,26.127368927001953,273200
1993-12-14,26.144798614419972,26.144798614419972,25.935779571533203,25.935779571533203,41900
1993-12-15,25.970614859780451,25.988033112536844,25.900941848754883,25.900941848754883,82600
1993-12-16,26.005440095794103,26.005440095794103,25.953185360169599,25.988021850585938,78200
1993-12-17,26.043164323640347,26.148389229998489,26.025626839247323,26.130851745605469,104700
1993-12-20,26.113307817372178,26.183457737633756,26.095770337306785,26.165920257568359,68800
1993-12-21,26.130851894396617,26.130851894396617,26.043164471932197,26.078239440917969,205700
1993-12-22,26.148378119917812,26.271140458508977,26.095765689093028,26.253602981567383,410300
1993-12-23,26.236074447631836,26.288686896390455,26.200999481792753,26.236074447631836,533800
1993-12-27,26.236069638678366,26.376369476318359,26.236069638678366,26.376369476318359,447100
1993-12-28,26.35883376482867,26.44652116923595,26.341296283947212,26.428983688354492,880600
1993-12-29,26.446521898440743,26.464059379805757,26.376371972980689,26.393909454345703,266700
1993-12-30,26.376372252725773,26.376372252725773,26.23607240031766,26.288684844970703,219900
1993-12-31,26.341309834613966,26.376384814420376,26.130859955775506,26.148397445678711,312900
1994-01-03,26.148389378889501,26.183464347875269,26.043164471932197,26.078239440917969,960900
1994-01-04,26.113310308641665,26.183460235595707,26.078235345164643,26.183460235595703,164300
1994-01-05,26.218536964712296,26.253611930551376,26.113312067195054,26.236074447631836,710900
1994-01-06,26.271149413470916,26.288686896390455,26.200999481792753,26.236074447631836,201000
1994-01-07,26.28868456615562,26.411446935710718,26.218534640695566,26.393909454345703,775500
1994-01-10,26.428993025971963,26.709592819213867,26.358843077661486,26.709592819213867,593700
1994-01-11,26.692040210021169,26.692040210021169,26.569277870027644,26.656965255737305,295200
1994-01-12,26.674518902467028,26.674518902467028,26.481606536965952,26.569293975830078,158400
1994-01-13,26.499147415161133,26.551759885211091,26.464072435127829,26.499147415161133,244300
1994-01-14,26.586828816463541,26.656978760570308,26.586828816463541,26.604366302490234,137200
1994-01-17,26.604366302490234,26.639441274543614,26.551753844410161,26.604366302490234,17700
1994-01-18,26.639432907104489,26.674507868140836,26.586820465549973,26.639432907104492,166400
1994-01-19,26.604368951375729,26.639443926921381,26.516681512511603,26.569293975830078,200800
1994-01-20,26.604357946068145,26.656970387622664,26.586820465549973,26.639432907104492,281100
1994-01-21,26.674525228213511,26.674525228213511,26.569300276622926,26.586837768554688,85600
1994-01-24,26.569296792642959,26.692059220067712,26.481609344482422,26.481609344482422,373800
1994-01-25,26.49914683411453,26.516684323746638,26.428996875586098,26.481609344482422,310400
1994-01-26,26.481592639434293,26.569280032280101,26.446517682295969,26.551742553710938,145100
1994-01-27,26.60437079374703,26.832358150582042,26.569295815772414,26.797283172607422,344500
1994-01-28,26.902498977302571,26.955111426410728,26.867424011230469,26.867424011230469,356500
1994-01-31,26.972661056073548,27.11296098354337,26.937586074206092,27.060348510742188,313800
1994-02-01,27.025272702394165,27.025272702394165,26.884972779214962,26.920047760009766,303600
1994-02-02,27.007727687798656,27.095415115356445,26.990190202287099,27.095415115356445,307600
1994-02-03,27.042815762781508,27.042815762781508,26.884978316695236,26.972665786743164,466100
1994-02-04,26.972650988611157,27.007725957386985,26.358839035034183,26.35883903503418,1403200
1994-02-07,26.28869695852924,26.551759303010851,26.28869695852924,26.481609344482422,516400
1994-02-08,26.534222395194437,26.534222395194437,26.39392247506122,26.499147415161133,188200
1994-02-09,26.516678872356778,26.621903788516924,26.481603900303398,26.604366302490234,144600
1994-02-10,26.586819232778346,26.604356712483344,26.376369476318359,26.376369476318359,883900
1994-02-11,26.393919414522792,26.534219318387365,26.271156998641288,26.464069366455078,519400
1994-02-14,26.411459965077874,26.586834865244391,26.37638498504457,26.499147415161133,2742100
1994-02-15,26.551745504513626,26.656970387622664,26.516670543477279,26.639432907104492,374700
1994-02-16,26.674520654640649,26.674520654640649,26.56929572109177,26.621908187866211,287600
1994-02-17,26.744669174184224,26.762206662167294,26.393919414522792,26.464069366455078,342400
1994-02-18,26.481599655151363,26.499137138366695,26.236074890136717,26.306224822998047,313300
1994-02-22,26.376381610329002,26.569293975830078,26.376381610329002,26.569293975830078,154500
1994-02-23,26.604372355261045,26.621909845277695,26.411459965077874,26.499147415161133,391700
1994-02-24,26.411459794226786,26.411459794226786,26.130859955775506,26.148397445678711,770800
1994-02-25,26.183466972432566,26.271154403686523,26.130854513680188,26.271154403686523,531300
1994-02-28,26.341304348689693,26.411454293692863,26.271154403686523,26.271154403686523,333000
1994-03-01,26.271145137960726,26.323757578156911,26.025620417045207,26.165920257568359,423600
1994-03-02,25.832707420410401,26.200994491577148,25.762557502092928,26.200994491577148,581500
1994-03-03,26.165926714391514,26.165926714391514,26.060701808033372,26.130851745605469,223200
1994-03-04,26.130844573259672,26.271144409894625,26.043157175362829,26.200994491577148,595800
1994-03-07,26.288699933596838,26.376387391680886,26.288699933596838,26.341312408447266,539800
1994-03-08,26.358836828068615,26.358836828068615,26.200999481792753,26.236074447631836,880300
1994-03-09,26.271151613094613,26.376376519422095,26.148389222379219,26.35883903503418,2500100
1994-03-10,26.341309834613966,26.341309834613966,26.060709996162686,26.148397445678711,207400
1994-03-11,26.183459955664617,26.32375980807273,26.043160103256501,26.288684844970703,576600
1994-03-14,26.393916652966627,26.393916652966627,26.288691736077723,26.323766708374023,345900
1994-03-15,26.376374755859374,26.428987205505369,26.288687339782712,26.306224822998047,748600
1994-03-16,26.341308687099076,26.516683578491214,26.253621241403007,26.516683578491211,455500
1994-03-17,26.428996132795145,26.551758556769641,26.428996132795145,26.516683578491211,133000
1994-03-18,26.387414715247242,26.546162531047525,26.369776069047212,26.510885238647461,365500
1994-03-21,26.422699483574988,26.493254088337537,26.369783530003073,26.440338134765625,324800
1994-03-22,26.440330653847337,26.563801177247559,26.387414715247242,26.510885238647461,435700
1994-03-23,26.493274688720707,26.563829348344463,26.475636023814765,26.493274688720703,698500
1994-03-24,26.387412562203213,26.440328496485705,26.052278311747425,26.175748825073242,1200500
1994-03-25,26.193403302406775,26.263957924096761,25.928823471069332,25.928823471069336,100900
1994-03-28,25.964086532592773,25.999363824077275,25.734784137943517,25.964086532592773,1117200
1994-03-29,25.964090771585891,25.981729420207891,25.452569961547852,25.452569961547852,338400
1994-03-30,25.470217583469331,25.540772202814122,25.09980583190918,25.09980583190918,1123900
1994-03-31,25.099802141517042,25.223272707216704,24.570642574232778,25.170356750488281,788800
1994-04-04,24.464807161487293,24.85285745532487,24.464807161487293,24.782302856445312,2627300
1994-04-05,25.029251050749583,25.293830871582031,25.029251050749583,25.293830871582031,1179000
1994-04-06,25.329108181026356,25.346746835748519,25.117444324360399,25.293830871582031,516500
1994-04-07,25.276188148217926,25.470213318929996,25.135078933154603,25.41729736328125,666100
1994-04-08,25.364383457423923,25.364383457423923,25.0998036577985,25.223274230957031,242400
1994-04-11,25.293828071657991,25.434937293815079,25.232092786964266,25.329105377197266,203300
1994-04-12,25.3555661631096,25.39966279991501,25.24091490741554,25.293830871582031,1409200
1994-04-13,25.284998151322561,25.346733410150346,24.976321857183638,25.161527633666992,364100
1994-04-14,25.117440793759851,25.302646642309345,25.064524837031428,25.170356750488281,419900
1994-04-15,25.161537424366873,25.276188663945131,25.126260119881255,25.170356750488281,387300
1994-04-18,25.196802177631035,25.267356751457093,24.923403204055059,25.002777099609375,369100
1994-04-19,24.976318262630301,25.135066048197867,24.826389798483156,25.038053512573242,472200
1994-04-20,25.064518344755403,25.126253611614406,24.879312544178394,25.011602401733398,508000
1994-04-21,25.117438266570979,25.382018023592444,25.02924501423049,25.34674072265625,200300
1994-04-22,25.408477146091546,25.426115797355752,25.249729284713673,25.320283889770508,301800
1994-04-25,25.311460794148381,25.602498496659496,25.311460794148381,25.584859848022461,394600
1994-04-26,25.549576063662915,25.593672674059295,25.505479453266531,25.558395385742188,399000
1994-04-28,25.505483593508149,25.54076088755173,25.293819829246672,25.373193740844727,287000
1994-04-29,25.329099421193842,25.487847258791856,25.293822123949841,25.452569961547852,481900
1994-05-02,25.452574536820087,25.805347572673451,25.364381277856747,25.611322402954102,275000
1994-05-03,25.620137145296535,25.628956469615051,25.434931334607644,25.584859848022461,183400
1994-05-04,25.637784083245212,25.637784083245212,25.443758885504792,25.540771484375,401900
1994-05-05,25.567224627873379,25.611321255379199,25.505489349365234,25.505489349365234,659800
1994-05-06,25.382021212711013,25.382021212711013,25.170357380499386,25.258550643920898,216300
1994-05-09,25.187981976720391,25.25853654808375,24.993956905471141,25.038053512573242,499300
1994-05-10,25.161550609184619,25.311479231812079,25.143911947699038,25.232105255126953,583400
1994-05-11,25.205621499359292,25.240898786272322,24.932222525783317,25.002777099609375,210600
1994-05-12,25.161536152800494,25.187994129827626,25.064523570367687,25.126258850097656,305200
1994-05-13,25.196813455503335,25.196813455503335,25.002788290637717,25.126258850097656,321300
1994-05-16,25.179173148305793,25.25854707416735,25.12625719773142,25.135076522827148,450400
1994-05-17,25.15271632931869,25.505489349365234,25.117439027314035,25.505489349365234,470200
1994-05-18,25.523125731981867,25.787705473502069,25.40847451065645,25.690692901611328,824800
1994-05-19,25.637778609614344,25.884719717653283,25.637778609614344,25.814165115356445,531000
1994-05-20,25.770063769179604,25.787702416523327,25.681870532460987,25.717147827148438,370400
1994-05-23,25.690694299197943,25.69951362439506,25.593681722029672,25.673055648803711,262700
